WMO,Location,State,Country,Latitude,Longitude,Elevation,ClimateZone
725526,USA_NE_Kearney.Muni.AWOS.725526_TMY3,NE,USA,40.73,-99,,5A
725510,USA_NE_Lincoln.Muni.AP.725510_TMY3,NE,USA,40.83,-96.77,,5A
725625,USA_NE_McCook.Muni.AP.725625_TMY3,NE,USA,40.2,-100.58,,5A
725560,USA_NE_Norfolk.725560_TMY2,NE,USA,41.98,-97.43,,5A
725560,USA_NE_Norfolk.725560_TMY2,NE,USA,41.98,-97.43,,5A
725620,USA_NE_North.Platte.Rgnl.AP.725620_TMY,NE,USA,41.13,-100.68,,5A
725620,USA_NE_North.Platte.Rgnl.AP.725620_TMY,NE,USA,41.13,-100.68,,5A
725620,USA_NE_North.Platte.Rgnl.AP.725620_TMY,NE,USA,41.13,-100.68,,5A
725566,USA_NE_ONeill-Baker.Field.725566_TMY3,NE,USA,42.47,-98.68,,6A
725500,USA_NE_Omaha-Eppley.Airfield.725500_TMY3,NE,USA,41.32,-95.9,,5A
725500,USA_NE_Omaha-Eppley.Airfield.725500_TMY3,NE,USA,41.32,-95.9,,5A
725500,USA_NE_Omaha-Eppley.Airfield.725500_TMY3,NE,USA,41.32,-95.9,,5A
725530,USA_NE_Omaha.WSFO.725530_TMY3,NE,USA,41.37,-96.02,,5A
725524,USA_NE_Ord-Sharp.Field.725524_TMY3,NE,USA,41.62,-98.95,,5A
725660,USA_NE_Scottsbluff.725660_TMY2,NE,USA,41.87,-103.6,,5B
725660,USA_NE_Scottsbluff.725660_TMY2,NE,USA,41.87,-103.6,,5B
725660,USA_NE_Scottsbluff.725660_TMY2,NE,USA,41.87,-103.6,,5B
725610,USA_NE_Sidney.Muni.AP.725610_TMY3,NE,USA,41.1,-102.98,,5B
725527,USA_NE_Tekamah.AWOS.725527_TMY3,NE,USA,41.77,-96.17,,5A
725670,USA_NE_Valentine-Miller.Field.725670_TMY3,NE,USA,42.87,-100.55,,5A
726160,USA_NH_Berlin.Muni.AP.726160_TMY3,NH,USA,44.58,-71.18,,6A
726050,USA_NH_Concord.Muni.AP.726050_TMY3,NH,USA,43.2,-71.5,,5A
726050,USA_NH_Concord.Muni.AP.726050_TMY3,NH,USA,43.2,-71.5,,5A
726050,USA_NH_Concord.Muni.AP.726050_TMY3,NH,USA,43.2,-71.5,,5A
726165,USA_NH_Keene-Dillant.Hopkins.AP.726165_TMY3,NH,USA,42.9,-72.27,,5A
726155,USA_NH_Laconia.Muni.AWOS.726155_TMY3,NH,USA,43.57,-71.42,,5A
726116,USA_NH_Lebanon.Muni.AP.726116_TMY3,NH,USA,43.63,-72.3,,5A
743945,USA_NH_Manchester.Muni.AP.743945_TMY3,NH,USA,42.93,-71.43,,5A
726130,USA_NH_Mount.Washington.726130_TMY3,NH,USA,44.27,-71.3,,8
726055,USA_NH_Pease.Intl.Tradeport.726055_TMY3,NH,USA,43.08,-70.82,,5A
724070,USA_NJ_Atlantic.City.724070_TMY2,NJ,USA,39.45,-74.57,,4A
724070,USA_NJ_Atlantic.City.724070_TMY2,NJ,USA,39.45,-74.57,,4A
724084,USA_NJ_Belmar-Monmouth.County.AP.724084_TMY3,NJ,USA,40.18,-74.07,,4A
724094,USA_NJ_Caldwell-Essex.County.AP.724094_TMY3,NJ,USA,40.88,-74.28,,4A
745966,USA_NJ_Cape.May.County.AP.745966_TMY3,NJ,USA,39,-74.92,,4A
724096,USA_NJ_McGuire.AFB.724096_TMY3,NJ,USA,40.02,-74.6,,4A
724096,USA_NJ_McGuire.AFB.724096_TMY3,NJ,USA,40.02,-74.6,,4A
724075,USA_NJ_Millville.Muni.AP.724075_TMY3,NJ,USA,39.37,-75.08,,4A
725020,USA_NJ_Newark.Intl.AP.725020_TMY3,NJ,USA,40.72,-74.18,,4A
725020,USA_NJ_Newark.Intl.AP.725020_TMY3,NJ,USA,40.72,-74.18,,4A
725020,USA_NJ_Newark.Intl.AP.725020_TMY3,NJ,USA,40.72,-74.18,,4A
725025,USA_NJ_Teterboro.AP.725025_TMY3,NJ,USA,40.85,-74.07,,4A
724095,USA_NJ_Trenton-Mercer.County.AP.724095_TMY3,NJ,USA,40.28,-74.82,,4A
723650,USA_NM_Albuquerque.Intl.AP.723650_TMY,NM,USA,35.05,-106.62,,4B
723650,USA_NM_Albuquerque.Intl.AP.723650_TMY,NM,USA,35.05,-106.62,,4B
723650,USA_NM_Albuquerque.Intl.AP.723650_TMY,NM,USA,35.05,-106.62,,4B
722687,USA_NM_Carlsbad.Cavern.City.Air.Terminal.722687_TMY3,NM,USA,32.33,-104.27,,3B
723600,USA_NM_Clayton.Muni.AP.723600_TMY3,NM,USA,36.45,-103.15,,4B
723600,USA_NM_Clayton.Muni.AP.723600_TMY3,NM,USA,36.45,-103.15,,4B
722686,USA_NM_Clovis-Cannon.AFB.722686_TMY3,NM,USA,34.38,-103.32,,4B
722689,USA_NM_Clovis.Muni.AWOS.722689_TMY3,NM,USA,34.43,-103.08,,4B
722725,USA_NM_Deming.Muni.AP.722725_TMY3,NM,USA,32.25,-107.72,,3B
723658,USA_NM_Farmington-Four.Corners.Rgnl.AP.723658_TMY3,NM,USA,36.75,-108.23,,4B
723627,USA_NM_Gallup-Sen.Clarke.Field.723627_TMY3,NM,USA,35.52,-108.78,,5B
747320,USA_NM_Holloman.AFB.747320_TMY3,NM,USA,32.85,-106.1,,3B
722695,USA_NM_Las.Cruces.Intl.AP.722695_TMY3,NM,USA,32.28,-106.92,,3B
723677,USA_NM_Las.Vegas-Muni.AP.723677_TMY3,NM,USA,35.65,-105.15,,4B
723654,USA_NM_Los.Alamos.723654_TMY2,NM,USA,35.88,-106.28,,5B
722680,USA_NM_Roswell.Industrial.Air.Park.722680_TMY,NM,USA,33.3,-104.53,,3B
722680,USA_NM_Roswell.Industrial.Air.Park.722680_TMY,NM,USA,33.3,-104.53,,3B
722683,USA_NM_Ruidoso-Sierra.Blanca.Rgnl.AP.722683_TMY3,NM,USA,33.47,-105.53,,4B
723656,USA_NM_Santa.Fe.County.Muni.AP.723656_TMY3,NM,USA,35.62,-106.08,,4B
723663,USA_NM_Taos.Muni.AP.723663_TMY3,NM,USA,36.45,-105.67,,5B
722710,USA_NM_Truth.or.Consequences.Muni.AP.722710_TMY3,NM,USA,33.23,-107.27,,3B
722710,USA_NM_Truth.or.Consequences.Muni.AP.722710_TMY3,NM,USA,33.23,-107.27,,3B
723676,USA_NM_Tucumcari.AP.723676_TMY3,NM,USA,35.18,-103.6,,4B
723676,USA_NM_Tucumcari.AP.723676_TMY3,NM,USA,35.18,-103.6,,4B
723676,USA_NM_Tucumcari.AP.723676_TMY3,NM,USA,35.18,-103.6,,4B
725825,USA_NV_Elko.Muni.AP.725825_TMY3,NV,USA,40.83,-115.8,,5B
725825,USA_NV_Elko.Muni.AP.725825_TMY3,NV,USA,40.83,-115.8,,5B
725825,USA_NV_Elko.Muni.AP.725825_TMY3,NV,USA,40.83,-115.8,,5B
724860,USA_NV_Ely-Yelland.Field.724860_TMY3,NV,USA,39.3,-114.85,,5B
724860,USA_NV_Ely-Yelland.Field.724860_TMY3,NV,USA,39.3,-114.85,,5B
724860,USA_NV_Ely-Yelland.Field.724860_TMY3,NV,USA,39.3,-114.85,,5B
724885,USA_NV_Fallon.NAS.724885_TMY3,NV,USA,39.42,-118.72,,4B
723860,USA_NV_Las.Vegas.723860_TMY2,NV,USA,36.08,-115.17,,2B
723860,USA_NV_Las.Vegas.723860_TMY2,NV,USA,36.08,-115.17,,2B
723860,USA_NV_Las.Vegas.723860_TMY2,NV,USA,36.08,-115.17,,2B
725805,USA_NV_Lovelock-Derby.Field.725805_TMY3,NV,USA,40.07,-118.55,,4B
725805,USA_NV_Lovelock-Derby.Field.725805_TMY3,NV,USA,40.07,-118.55,,4B
723870,USA_NV_Mercury-Desert.Rock.AP.723870_TMY3,NV,USA,36.63,-116.02,,3B
723865,USA_NV_Nellis.AFB.723865_TMY3,NV,USA,36.25,-115.03,,2B
724880,USA_NV_Reno-Tahoe.Intl.AP.724880_TMY,NV,USA,39.5,-119.78,,5B
724880,USA_NV_Reno-Tahoe.Intl.AP.724880_TMY,NV,USA,39.5,-119.78,,5B
724880,USA_NV_Reno-Tahoe.Intl.AP.724880_TMY,NV,USA,39.5,-119.78,,5B
724855,USA_NV_Tonopah.AP.724855_TMY,NV,USA,38.05,-117.08,,5B
724855,USA_NV_Tonopah.AP.724855_TMY,NV,USA,38.05,-117.08,,5B
724855,USA_NV_Tonopah.AP.724855_TMY,NV,USA,38.05,-117.08,,5B
725830,USA_NV_Winnemucca.Muni.AP.725830_TMY3,NV,USA,40.9,-117.8,,5B
725830,USA_NV_Winnemucca.Muni.AP.725830_TMY3,NV,USA,40.9,-117.8,,5B
725830,USA_NV_Winnemucca.Muni.AP.725830_TMY3,NV,USA,40.9,-117.8,,5B
723850,USA_NV_Yucca.Flats.723850_TMY,NV,USA,36.95,-116.05,,4B
725180,USA_NY_Albany.County.AP.725180_TMY3,NY,USA,42.75,-73.8,,5A
725180,USA_NY_Albany.County.AP.725180_TMY3,NY,USA,42.75,-73.8,,5A
725180,USA_NY_Albany.County.AP.725180_TMY3,NY,USA,42.75,-73.8,,5A
725150,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3,NY,USA,42.2,-75.98,,5A
725150,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3,NY,USA,42.2,-75.98,,5A
725150,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3,NY,USA,42.2,-75.98,,5A
725280,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3,NY,USA,42.93,-78.73,,5A
725280,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3,NY,USA,42.93,-78.73,,5A
725280,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3,NY,USA,42.93,-78.73,,5A
725156,USA_NY_Elmira.Rgnl.AP.725156_TMY3,NY,USA,42.17,-76.9,,5A
743700,USA_NY_Fort.Drum-Wheeler.Sack.AAF.743700_TMY3,NY,USA,44.05,-75.72,,6A
725185,USA_NY_Glens.Falls-Bennett.Mem.AP.725185_TMY3,NY,USA,43.35,-73.62,,5A
725035,USA_NY_Islip-Long.Island.MacArthur.AP.725035_TMY3,NY,USA,40.78,-73.1,,4A
725235,USA_NY_Jamestown.AWOS.725235_TMY3,NY,USA,42.15,-79.27,,5A
726223,USA_NY_Massena.AP.726223_TMY3,NY,USA,44.93,-74.85,,6A
726223,USA_NY_Massena.AP.726223_TMY3,NY,USA,44.93,-74.85,,6A
726223,USA_NY_Massena.AP.726223_TMY3,NY,USA,44.93,-74.85,,6A
725145,USA_NY_Monticello.AWOS.725145_TMY3,NY,USA,41.7,-74.8,,5A
725033,USA_NY_New.York-Central.Park.725033_TMY3,NY,USA,40.78,-73.97,,4A
744860,USA_NY_New.York.City-Central.Park.744860_TMY2,NY,USA,40.78,-73.97,,4A
725030,USA_NY_New.York-LaGuardia.AP.725030_TMY3,NY,USA,40.78,-73.88,,4A
725030,USA_NY_New.York-LaGuardia.AP.725030_TMY3,NY,USA,40.78,-73.88,,4A
744860,USA_NY_New.York.City-Central.Park.744860_TMY2,NY,USA,40.78,-73.97,,4A
094728,USA_NY_New.York.City-Central.Park.94728_TMY,NY,USA,40.78,-73.96,,4A
725038,USA_NY_Newburgh-Stewart.Intl.AP.725038_TMY3,NY,USA,41.5,-74.1,,5A
725287,USA_NY_Niagara.Falls.Intl.AP.725287_TMY3,NY,USA,43.1,-78.95,,5A
725036,USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3,NY,USA,41.63,-73.88,,5A
744864,USA_NY_Republic.AP.744864_TMY3,NY,USA,40.72,-73.42,,4A
725290,USA_NY_Rochester.725290_TMY2,NY,USA,43.12,-77.67,,5A
725290,USA_NY_Rochester.725290_TMY2,NY,USA,43.12,-77.67,,5A
725290,USA_NY_Rochester.725290_TMY2,NY,USA,43.12,-77.67,,5A
726228,USA_NY_Saranac.Lake-Adirondack.Rgnl.AP.726228_TMY3,NY,USA,44.38,-74.2,,6A
725190,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3,NY,USA,43.12,-76.1,,5A
725190,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3,NY,USA,43.12,-76.1,,5A
725190,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3,NY,USA,43.12,-76.1,,5A
725197,USA_NY_Utica-Oneida.County.AP.725197_TMY3,NY,USA,43.15,-75.38,,5A
726227,USA_NY_Watertown.AP.726227_TMY3,NY,USA,44,-76.02,,5A
744865,USA_NY_Westhampton-Suffolk.County.AP.744865_TMY3,NY,USA,40.85,-72.63,,4A
725037,USA_NY_White.Plains-Westchester.County.AP.725037_TMY3,NY,USA,41.07,-73.72,,5A
725210,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY,OH,USA,40.92,-81.43,,5A
725210,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY,OH,USA,40.92,-81.43,,5A
725210,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY,OH,USA,40.92,-81.43,,5A
724297,USA_OH_Cincinnati.Muni.AP-Lunken.Field.724297_TMY3,OH,USA,39.1,-84.42,,4A
725245,USA_OH_Cleveland-Burke.Lakefront.AP.725245_TMY3,OH,USA,41.52,-81.68,,5A
725240,USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3,OH,USA,41.4,-81.85,,5A
725240,USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3,OH,USA,41.4,-81.85,,5A
724280,USA_OH_Columbus.724280_TMY2,OH,USA,40,-82.88,,4A
724280,USA_OH_Columbus.724280_TMY2,OH,USA,40,-82.88,,4A
724280,USA_OH_Columbus.724280_TMY2,OH,USA,40,-82.88,,4A
745700,USA_OH_Dayton.745700_TMY2,OH,USA,39.9,-84.22,,5A
745700,USA_OH_Dayton.745700_TMY2,OH,USA,39.9,-84.22,,5A
745700,USA_OH_Dayton.745700_TMY2,OH,USA,39.9,-84.22,,5A
724290,USA_OH_Dayton.Intl.AP.724290_TMY3,OH,USA,39.9,-84.22,,5A
725366,USA_OH_Findlay.AP.725366_TMY3,OH,USA,41.02,-83.67,,4A
725246,USA_OH_Mansfield.725246_TMY2,OH,USA,40.82,-82.52,,5A
725246,USA_OH_Mansfield.725246_TMY2,OH,USA,40.82,-82.52,,5A
724288,USA_OH_Ohio.State.University.AP.724288_TMY3,OH,USA,40.07,-83.07,,4A
725360,USA_OH_Toledo.Express.AP.725360_TMY,OH,USA,41.6,-83.8,,5A
725360,USA_OH_Toledo.Express.AP.725360_TMY,OH,USA,41.6,-83.8,,5A
725360,USA_OH_Toledo.Express.AP.725360_TMY,OH,USA,41.6,-83.8,,5A
725250,USA_OH_Youngstown.Rgnl.AP.725250_TMY,OH,USA,41.27,-80.67,,5A
725250,USA_OH_Youngstown.Rgnl.AP.725250_TMY,OH,USA,41.27,-80.67,,5A
725250,USA_OH_Youngstown.Rgnl.AP.725250_TMY,OH,USA,41.27,-80.67,,5A
724286,USA_OH_Zanesville.Muni.AP.724286_TMY3,OH,USA,39.95,-81.9,,4A
723520,USA_OK_Altus.AFB.723520_TMY3,OK,USA,34.65,-99.27,,3B
723565,USA_OK_Bartlesville-Phillips.Field.723565_TMY3,OK,USA,36.77,-96.02,,4C
723526,USA_OK_Clinton.Sherman.AP.723526_TMY3,OK,USA,35.33,-99.2,,4C
723550,USA_OK_Fort.Sill-Henry.Post.AAF.723550_TMY3,OK,USA,34.65,-98.4,,3B
723527,USA_OK_Gage.AP.723527_TMY3,OK,USA,36.3,-99.77,,4C
723525,USA_OK_Hobart.Muni.AP.723525_TMY3,OK,USA,35,-99.05,,3B
723575,USA_OK_Lawton.Muni.AP.723575_TMY3,OK,USA,34.57,-98.42,,3A
723566,USA_OK_McAlester.Rgnl.AP.723566_TMY3,OK,USA,34.9,-95.78,,3A
723540,USA_OK_Oklahoma.City-Tinker.AFB.723540_TMY3,OK,USA,35.42,-97.38,,4C
723544,USA_OK_Oklahoma.City-Wiley.Post.Field.723544_TMY3,OK,USA,35.53,-97.65,,4C
723530,USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY,OK,USA,35.4,-97.6,,4C
723530,USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY,OK,USA,35.4,-97.6,,4C
723530,USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY,OK,USA,35.4,-97.6,,4C
723546,USA_OK_Ponca.City.Muni.AP.723546_TMY3,OK,USA,36.61,-97.49,,3B
723545,USA_OK_Stillwater.Rgnl.AP.723545_TMY3,OK,USA,36.15,-97.08,,4C
723560,USA_OK_Tulsa.Intl.AP.723560_TMY3,OK,USA,36.2,-95.88,,4C
723560,USA_OK_Tulsa.Intl.AP.723560_TMY3,OK,USA,36.2,-95.88,,4C
723560,USA_OK_Tulsa.Intl.AP.723560_TMY3,OK,USA,36.2,-95.88,,4C
723535,USA_OK_Vance.AFB.723535_TMY3,OK,USA,36.33,-97.92,,4C
727910,USA_OR_Astoria.Rgnl.AP.727910_TMY3,OR,USA,46.15,-123.88,,4A
727910,USA_OR_Astoria.Rgnl.AP.727910_TMY3,OR,USA,46.15,-123.88,,4A
727910,USA_OR_Astoria.Rgnl.AP.727910_TMY3,OR,USA,46.15,-123.88,,4A
726959,USA_OR_Aurora.State.AP.726959_TMY3,OR,USA,45.25,-122.77,,4A
726886,USA_OR_Baker.Muni.AP.726886_TMY3,OR,USA,44.83,-117.82,,5A
726830,USA_OR_Burns.Muni.AP.726830_TMY3,OR,USA,43.52,-119.02,,5B
726830,USA_OR_Burns.Muni.AP.726830_TMY3,OR,USA,43.52,-119.02,,5B
726945,USA_OR_Corvallis.Muni.AP.726945_TMY3,OR,USA,44.48,-123.28,,4A
726930,USA_OR_Eugene.726930_TMY2,OR,USA,44.12,-123.22,,4A
726930,USA_OR_Eugene.726930_TMY2,OR,USA,44.12,-123.22,,4A
725895,USA_OR_Klamath.Falls.Intl.AP.725895_TMY3,OR,USA,42.22,-121.74,,5B
726884,USA_OR_La.Grande.Muni.AP.726884_TMY3,OR,USA,45.28,-118,,5B
725976,USA_OR_Lakeview.AWOS.725976_TMY3,OR,USA,42.17,-120.4,,5B
725970,USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY,OR,USA,42.37,-122.87,,4A
725970,USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY,OR,USA,42.37,-122.87,,4A
725970,USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY,OR,USA,42.37,-122.87,,4A
726917,USA_OR_North.Bend.726917_TMY2,OR,USA,43.42,-124.25,,4A
726917,USA_OR_North.Bend.726917_TMY2,OR,USA,43.42,-124.25,,4A
726917,USA_OR_North.Bend.726917_TMY2,OR,USA,43.42,-124.25,,4A
726880,USA_OR_Pendleton.726880_TMY2,OR,USA,45.68,-118.85,,4B
726880,USA_OR_Pendleton.726880_TMY2,OR,USA,45.68,-118.85,,4B
726986,USA_OR_Portland-Hillsboro.AP.726986_TMY3,OR,USA,45.53,-122.95,,4A
726985,USA_OR_Portland-Troutdale.AP.726985_TMY3,OR,USA,45.55,-122.4,,4A
726980,USA_OR_Portland.Intl.AP.726980_TMY3,OR,USA,45.6,-122.62,,4A
726980,USA_OR_Portland.Intl.AP.726980_TMY3,OR,USA,45.6,-122.62,,4A
726980,USA_OR_Portland.Intl.AP.726980_TMY3,OR,USA,45.6,-122.62,,4A
726835,USA_OR_Redmond-Roberts.Field.726835_TMY,OR,USA,44.25,-121.15,,5B
726835,USA_OR_Redmond-Roberts.Field.726835_TMY,OR,USA,44.25,-121.15,,5B
726835,USA_OR_Redmond-Roberts.Field.726835_TMY,OR,USA,44.25,-121.15,,5B
726904,USA_OR_Roseburg.Rgnl.AP.726904_TMY3,OR,USA,43.23,-123.35,,4A
726940,USA_OR_Salem.726940_TMY2,OR,USA,44.92,-123.02,,4A
726940,USA_OR_Salem.726940_TMY2,OR,USA,44.92,-123.02,,4A
726940,USA_OR_Salem.726940_TMY2,OR,USA,44.92,-123.02,,4A
725975,USA_OR_Sexton.Summit.725975_TMY3,OR,USA,42.6,-123.37,,5C
725170,USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY,PA,USA,40.65,-75.43,,5A
725170,USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY,PA,USA,40.65,-75.43,,5A
725170,USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY,PA,USA,40.65,-75.43,,5A
725126,USA_PA_Altoona-Blair.County.AP.725126_TMY3,PA,USA,40.3,-78.32,,5A
725266,USA_PA_Bradford.Rgnl.AP.725266_TMY3,PA,USA,41.8,-78.63,,6A
725266,USA_PA_Bradford.Rgnl.AP.725266_TMY3,PA,USA,41.8,-78.63,,6A
725124,USA_PA_Butler.County.AWOS.725124_TMY3,PA,USA,40.78,-79.95,,5A
725125,USA_PA_DuBois-Jefferson.County.AP.725125_TMY3,PA,USA,41.18,-78.9,,5A
725260,USA_PA_Erie.Intl.AP.725260_TMY3,PA,USA,42.08,-80.18,,5A
725260,USA_PA_Erie.Intl.AP.725260_TMY3,PA,USA,42.08,-80.18,,5A
725260,USA_PA_Erie.Intl.AP.725260_TMY3,PA,USA,42.08,-80.18,,5A
725267,USA_PA_Franklin-Chess.Lemberton.AP.725267_TMY3,PA,USA,41.38,-79.87,,5A
725118,USA_PA_Harrisburg-Capital.City.AP.725118_TMY,PA,USA,40.2,-76.77,,4A
725118,USA_PA_Harrisburg-Capital.City.AP.725118_TMY,PA,USA,40.2,-76.77,,4A
725115,USA_PA_Harrisburg.Intl.AP.725115_TMY3,PA,USA,40.2,-76.77,,5A
725115,USA_PA_Harrisburg.Intl.AP.725115_TMY3,PA,USA,40.2,-76.77,,5A
725127,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3,PA,USA,40.32,-78.83,,5A
725116,USA_PA_Lancaster.AP.725116_TMY3,PA,USA,40.12,-76.3,,4A
724085,USA_PA_Philadelphia-NE.Philadelphia.AP.724085_TMY3,PA,USA,40.08,-75.02,,4A
724086,USA_PA_Willow.Grove.NAS.724086_TMY3,PA,USA,40.2,-75.15,,4A
724080,USA_PA_Philadelphia.Intl.AP.724080_TMY3,PA,USA,39.87,-75.23,,4A
724080,USA_PA_Philadelphia.Intl.AP.724080_TMY3,PA,USA,39.87,-75.23,,4A
725205,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3,PA,USA,40.35,-79.92,,4A
725200,USA_PA_Pittsburgh.Intl.AP.725200_TMY3,PA,USA,40.5,-80.23,,5A
725200,USA_PA_Pittsburgh.Intl.AP.725200_TMY3,PA,USA,40.5,-80.23,,5A
725200,USA_PA_Pittsburgh.Intl.AP.725200_TMY3,PA,USA,40.5,-80.23,,5A
725103,USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3,PA,USA,40.37,-75.97,,4A
725128,USA_PA_State.College-Penn.State.University.725128_TMY3,PA,USA,40.72,-77.93,,5A
725117,USA_PA_Washington.AWOS.725117_TMY3,PA,USA,40.13,-80.28,,5C
725130,USA_PA_Wilkes.Barre-Scranton.725130_TMY2,PA,USA,41.33,-75.73,,5A
725130,USA_PA_Wilkes.Barre-Scranton.725130_TMY2,PA,USA,41.33,-75.73,,5A
725130,USA_PA_Wilkes.Barre-Scranton.725130_TMY2,PA,USA,41.33,-75.73,,5A
725140,USA_PA_Williamsport.Rgnl.AP.725140_TMY3,PA,USA,41.25,-76.92,,5A
725140,USA_PA_Williamsport.Rgnl.AP.725140_TMY3,PA,USA,41.25,-76.92,,5A
724086,USA_PA_Willow.Grove.NAS.724086_TMY3,PA,USA,40.2,-75.15,,4A
725058,USA_RI_Block.Island.State.AP.725058_TMY3,RI,USA,41.17,-71.58,,4A
725054,USA_RI_Pawtucket.AWOS.725054_TMY3,RI,USA,41.92,-71.5,,5A
725070,USA_RI_Providence-T.F.Green.State.AP.725070_TMY3,RI,USA,41.72,-71.43,,5A
725070,USA_RI_Providence-T.F.Green.State.AP.725070_TMY3,RI,USA,41.72,-71.43,,5A
725070,USA_RI_Providence-T.F.Green.State.AP.725070_TMY3,RI,USA,41.72,-71.43,,5A
723125,USA_SC_Anderson.County.AP.723125_TMY3,SC,USA,34.5,-82.72,,3A
722085,USA_SC_Beaufort.MCAS.722085_TMY3,SC,USA,32.48,-80.72,,3A
722080,USA_SC_Charleston.Intl.AP.722080_TMY3,SC,USA,32.9,-80.03,,3A
722080,USA_SC_Charleston.Intl.AP.722080_TMY3,SC,USA,32.9,-80.03,,3A
722080,USA_SC_Charleston.Intl.AP.722080_TMY3,SC,USA,32.9,-80.03,,3A
723100,USA_SC_Columbia.Metro.AP.723100_TMY3,SC,USA,33.95,-81.12,,3A
723100,USA_SC_Columbia.Metro.AP.723100_TMY3,SC,USA,33.95,-81.12,,3A
723100,USA_SC_Columbia.Metro.AP.723100_TMY3,SC,USA,33.95,-81.12,,3A
723106,USA_SC_Florence.Rgnl.AP.723106_TMY3,SC,USA,34.18,-79.73,,3A
723119,USA_SC_Greenville-Downtown.AP.723119_TMY3,SC,USA,34.85,-82.35,,3C
723120,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY,SC,USA,34.9,-82.22,,3C
723120,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY,SC,USA,34.9,-82.22,,3C
723120,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY,SC,USA,34.9,-82.22,,3C
747910,USA_SC_Myrtle.Beach.AFB.747910_TMY3,SC,USA,33.68,-78.93,,3A
747915,USA_SC_North.Myrtle.Beach-Grand.Strand.Field.747915_TMY3,SC,USA,33.82,-78.72,,3A
747900,USA_SC_Shaw.AFB.747900_TMY3,SC,USA,33.97,-80.47,,3A
726590,USA_SD_Aberdeen.Rgnl.AP.726590_TMY3,SD,USA,45.45,-98.42,,6A
726515,USA_SD_Brookings.AWOS.726515_TMY3,SD,USA,44.3,-96.82,,6A
726625,USA_SD_Ellsworth.AFB.726625_TMY3,SD,USA,44.15,-103.1,,6A
726540,USA_SD_Huron.Rgnl.AP.726540_TMY,SD,USA,44.38,-98.22,,6A
726540,USA_SD_Huron.Rgnl.AP.726540_TMY,SD,USA,44.38,-98.22,,6A
726540,USA_SD_Huron.Rgnl.AP.726540_TMY,SD,USA,44.38,-98.22,,6A
726545,USA_SD_Mitchell.AWOS.726545_TMY3,SD,USA,43.77,-98.03,,6A
726685,USA_SD_Mobridge.Muni.AP.726685_TMY3,SD,USA,45.53,-100.43,,6A
726686,USA_SD_Pierre.Muni.AP.726686_TMY,SD,USA,44.38,-100.28,,6A
726686,USA_SD_Pierre.Muni.AP.726686_TMY,SD,USA,44.38,-100.28,,6A
726686,USA_SD_Pierre.Muni.AP.726686_TMY,SD,USA,44.38,-100.28,,6A
726620,USA_SD_Rapid.City.Rgnl.AP.726620_TMY3,SD,USA,44.05,-103.05,,5A
726620,USA_SD_Rapid.City.Rgnl.AP.726620_TMY3,SD,USA,44.05,-103.05,,5A
726620,USA_SD_Rapid.City.Rgnl.AP.726620_TMY3,SD,USA,44.05,-103.05,,5A
726510,USA_SD_Sioux.Falls-Foss.Field.726510_TMY,SD,USA,43.58,-96.73,,6A
726510,USA_SD_Sioux.Falls-Foss.Field.726510_TMY,SD,USA,43.58,-96.73,,6A
726510,USA_SD_Sioux.Falls-Foss.Field.726510_TMY,SD,USA,43.58,-96.73,,6A
726546,USA_SD_Watertown.Muni.AP.726546_TMY3,SD,USA,44.93,-97.15,,6A
726525,USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3,SD,USA,42.92,-97.38,,5A
723183,USA_TN_Bristol.723183_TMY2,TN,USA,36.48,-82.4,,4A
